96.68621701,13738.0,0.43700000643730164,0
96.68621701,13738.0,0.9779999852180481,0
96.68621701,13738.0,0.1679999977350235,0
96.68621701,13738.0,0.006000000052154064,0
96.68621701,13738.0,1.0,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,1.0,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,0.004000000189989805,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,0.0,0
96.68621701,13738.0,0.0,0
98.93450635,12118.0,0.0,0
98.93450635,12118.0,0.0,0
98.93450635,12118.0,0.0,0
98.93450635,12118.0,0.0,0
68.01564027,16766.0,0.0,0
98.62170088,4022.0,0.06499999761581421,0
98.62170088,4022.0,1.0,1
98.62170088,4022.0,0.0,0
98.62170088,4022.0,1.0,0
98.62170088,4022.0,0.009999999776482582,0
98.62170088,4022.0,0.9980000257492065,0
98.62170088,4022.0,0.0,0
98.62170088,4022.0,0.6669999957084656,0
98.62170088,4022.0,0.9850000143051147,0
98.62170088,4022.0,1.0,1
98.62170088,4022.0,1.0,1
98.62170088,4022.0,1.0,1
98.62170088,4022.0,1.0,1
86.15835777,14128.0,0.0,1
86.15835777,14128.0,0.0,0
50.0,14960.0,0.9900000095367432,1
50.0,14960.0,0.004999999888241291,1
50.0,14960.0,0.0,0
50.0,14960.0,0.9940000176429749,1
50.0,14960.0,0.4490000009536743,1
50.0,14960.0,1.0,0
50.0,14960.0,1.0,1
50.0,14960.0,0.06499999761581421,1
50.0,14960.0,1.0,0
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
50.0,14960.0,0.9620000123977661,1
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
50.0,14960.0,1.0,1
89.71652004,9598.0,0.0,0
89.71652004,9598.0,0.0,0
99.05180841,15917.0,0.925000011920929,0
99.05180841,15917.0,0.0020000000949949026,0
43.77321603,7499.0,0.9940000176429749,0
43.77321603,7499.0,0.9860000014305115,0
43.77321603,7499.0,0.4410000145435333,0
43.77321603,7499.0,0.9950000047683716,0
43.77321603,7499.0,0.0020000000949949026,0
59.08113392,11434.0,1.0,0
59.08113392,11434.0,0.0,0
98.90518084,12656.0,0.7049999833106995,0
98.32844575,15322.0,1.0,0
98.32844575,15322.0,0.003000000026077032,0
98.32844575,15322.0,0.0,0
66.39296188,8593.0,0.0020000000949949026,1
66.39296188,8593.0,0.9980000257492065,0
66.39296188,8593.0,0.9800000190734863,1
66.39296188,8593.0,0.09300000220537186,0
50.0,9125.0,0.0010000000474974513,1
50.0,9125.0,0.003000000026077032,0
50.0,9125.0,0.9990000128746033,1
50.0,9125.0,0.0,0
50.0,9125.0,1.0,1
97.57575758,6191.0,0.2770000100135803,0
97.57575758,6191.0,0.36399999260902405,0
65.30791789,10604.0,0.0,0
65.30791789,10604.0,0.003000000026077032,0
65.30791789,10604.0,0.0,0
28.39687195,521.0,1.0,1
28.39687195,521.0,1.0,1
28.39687195,521.0,0.02500000037252903,1
28.39687195,521.0,1.0,1
28.39687195,521.0,0.012000000104308128,1
28.39687195,521.0,1.0,1
28.39687195,521.0,0.05400000140070915,1
28.39687195,521.0,1.0,1
